"","Time","Lat","Long","Station"
"1431",736890,25.198,159.77,"PIT3"
"1432",736890,25.199,159.77,"PIT3"
"1433",736890,25.2,159.78,"PIT3"
"1434",736890,25.201,159.78,"PIT3"
"1435",736890,25.203,159.78,"PIT3"
"1436",736890,25.205,159.78,"PIT3"
"1437",736890,25.207,159.78,"PIT3"
"1438",736890,25.209,159.78,"PIT3"
"1439",736890,25.211,159.79,"PIT3"
"1440",736890,25.212,159.79,"PIT3"
"1441",736890,25.212,159.79,"PIT3"
"1442",736890,25.212,159.79,"PIT3"
"1443",736890,25.212,159.79,"PIT3"
"1444",736890,25.211,159.79,"PIT3"
"1445",736890,25.21,159.79,"PIT3"
"1446",736890,25.209,159.79,"PIT3"
"1447",736890,25.207,159.79,"PIT3"
"1448",736890,25.206,159.79,"PIT3"
"1449",736890,25.204,159.79,"PIT3"
"1450",736890,25.202,159.79,"PIT3"
"1451",736890,25.201,159.79,"PIT3"
"1452",736890,25.2,159.79,"PIT3"
"1453",736890,25.198,159.79,"PIT3"
"1454",736890,25.198,159.79,"PIT3"
"1455",736890,25.197,159.8,"PIT3"
"1456",736890,25.197,159.8,"PIT3"
"1457",736890,25.198,159.8,"PIT3"
"1458",736890,25.198,159.81,"PIT3"
"1459",736890,25.199,159.81,"PIT3"
"1460",736890,25.2,159.81,"PIT3"
"1461",736890,25.201,159.81,"PIT3"
"1462",736890,25.202,159.82,"PIT3"
"1463",736890,25.203,159.82,"PIT3"
"1464",736890,25.204,159.82,"PIT3"
"1465",736890,25.204,159.82,"PIT3"
"1466",736890,25.204,159.82,"PIT3"
"1467",736890,25.203,159.83,"PIT3"
"1468",736890,25.202,159.83,"PIT3"
"1469",736890,25.201,159.83,"PIT3"
"1470",736890,25.2,159.83,"PIT3"
"1471",736890,25.2,159.83,"PIT3"
"1472",736890,25.199,159.83,"PIT3"
"1473",736890,25.199,159.83,"PIT3"
"1474",736890,25.198,159.83,"PIT3"
"1475",736890,25.198,159.83,"PIT3"
"1476",736890,25.198,159.84,"PIT3"
"1477",736890,25.198,159.84,"PIT3"
"1478",736890,25.199,159.84,"PIT3"
"1479",736890,25.199,159.84,"PIT3"
"1480",736890,25.201,159.85,"PIT3"
"1481",736890,25.204,159.85,"PIT3"
"1482",736890,25.206,159.85,"PIT3"
"1483",736890,25.209,159.85,"PIT3"
"1484",736890,25.211,159.86,"PIT3"
"1485",736890,25.214,159.86,"PIT3"
"1486",736890,25.216,159.86,"PIT3"
"1487",736890,25.218,159.86,"PIT3"
"1488",736890,25.219,159.86,"PIT3"
"1489",736890,25.22,159.86,"PIT3"
"1490",736890,25.22,159.86,"PIT3"
"1491",736890,25.22,159.86,"PIT3"
"1492",736890,25.22,159.86,"PIT3"
"1493",736890,25.219,159.86,"PIT3"
"1494",736890,25.219,159.86,"PIT3"
"1495",736890,25.218,159.86,"PIT3"
"1496",736890,25.216,159.86,"PIT3"
"1497",736890,25.214,159.86,"PIT3"
"1498",736890,25.213,159.86,"PIT3"
"1499",736890,25.212,159.86,"PIT3"
"1500",736890,25.211,159.86,"PIT3"
"1501",736890,25.21,159.86,"PIT3"
"1502",736890,25.21,159.87,"PIT3"
"1503",736890,25.21,159.87,"PIT3"
"1504",736890,25.211,159.87,"PIT3"
"1505",736890,25.213,159.88,"PIT3"
"1506",736890,25.215,159.88,"PIT3"
"1507",736890,25.216,159.88,"PIT3"
"1508",736890,25.218,159.88,"PIT3"
"1509",736890,25.219,159.89,"PIT3"
"1510",736890,25.22,159.89,"PIT3"
"1511",736890,25.22,159.89,"PIT3"
"1512",736890,25.22,159.89,"PIT3"
"1513",736890,25.22,159.89,"PIT3"
"1514",736890,25.219,159.89,"PIT3"
"1515",736890,25.218,159.89,"PIT3"
"1516",736890,25.216,159.89,"PIT3"
"1517",736890,25.215,159.89,"PIT3"
"1518",736890,25.213,159.9,"PIT3"
"1519",736890,25.212,159.9,"PIT3"
"1520",736890,25.211,159.9,"PIT3"
"1521",736890,25.21,159.9,"PIT3"
"1522",736890,25.21,159.91,"PIT3"
"1523",736890,25.21,159.91,"PIT3"
"1524",736890,25.21,159.91,"PIT3"
"1525",736890,25.212,159.92,"PIT3"
"1526",736890,25.213,159.92,"PIT3"
"1527",736890,25.215,159.92,"PIT3"
"1528",736890,25.218,159.93,"PIT3"
"1529",736890,25.22,159.93,"PIT3"
"1530",736890,25.222,159.93,"PIT3"
"1531",736890,25.225,159.93,"PIT3"
"1532",736890,25.227,159.94,"PIT3"
"1533",736890,25.228,159.94,"PIT3"
"1534",736890,25.229,159.94,"PIT3"
"1535",736890,25.229,159.94,"PIT3"
"1536",736890,25.229,159.94,"PIT3"
"1537",736890,25.229,159.94,"PIT3"
"1538",736890,25.229,159.94,"PIT3"
"1539",736890,25.229,159.94,"PIT3"
"1540",736890,25.227,159.94,"PIT3"
"1541",736890,25.226,159.94,"PIT3"
"1542",736890,25.224,159.94,"PIT3"
"1543",736890,25.223,159.94,"PIT3"
"1544",736890,25.222,159.95,"PIT3"
"1545",736890,25.221,159.95,"PIT3"
"1546",736890,25.22,159.95,"PIT3"
"1547",736890,25.219,159.96,"PIT3"
"1548",736890,25.218,159.96,"PIT3"
"1549",736890,25.219,159.96,"PIT3"
"1550",736890,25.22,159.97,"PIT3"
"1551",736890,25.221,159.97,"PIT3"
"1552",736890,25.222,159.97,"PIT3"
"1553",736890,25.223,159.98,"PIT3"
"1554",736890,25.224,159.98,"PIT3"
"1555",736890,25.225,159.98,"PIT3"
"1556",736890,25.225,159.98,"PIT3"
"1557",736890,25.226,159.98,"PIT3"
"1558",736890,25.225,159.98,"PIT3"
"1559",736890,25.225,159.98,"PIT3"
"1560",736890,25.224,159.98,"PIT3"
"1561",736890,25.223,159.98,"PIT3"
"1562",736890,25.222,159.99,"PIT3"
"1563",736890,25.22,159.99,"PIT3"
"1564",736890,25.219,159.99,"PIT3"
"1565",736890,25.218,159.99,"PIT3"
"1566",736890,25.218,159.99,"PIT3"
"1567",736890,25.217,160,"PIT3"
"1568",736890,25.217,160,"PIT3"
"1569",736890,25.217,160,"PIT3"
"1570",736890,25.216,160,"PIT3"
"1571",736890,25.216,160.01,"PIT3"
"1572",736890,25.216,160.01,"PIT3"
"1573",736890,25.217,160.01,"PIT3"
"1574",736890,25.218,160.02,"PIT3"
"1575",736890,25.219,160.02,"PIT3"
"1576",736890,25.221,160.02,"PIT3"
"1577",736890,25.223,160.02,"PIT3"
"1578",736890,25.224,160.02,"PIT3"
"1579",736890,25.225,160.02,"PIT3"
"1580",736890,25.226,160.02,"PIT3"
"1581",736890,25.226,160.02,"PIT3"
"1582",736890,25.225,160.02,"PIT3"
"1583",736890,25.224,160.02,"PIT3"
"1584",736890,25.223,160.02,"PIT3"
"1585",736890,25.221,160.02,"PIT3"
"1586",736890,25.219,160.03,"PIT3"
"1587",736890,25.217,160.03,"PIT3"
"1588",736890,25.215,160.03,"PIT3"
"1589",736890,25.213,160.03,"PIT3"
"1590",736890,25.212,160.03,"PIT3"
"1591",736890,25.211,160.04,"PIT3"
"1592",736890,25.21,160.04,"PIT3"
"1593",736890,25.21,160.04,"PIT3"
"1594",736890,25.21,160.05,"PIT3"
"1595",736880,25.327,158.48,"PIT4"
"1596",736880,25.331,158.49,"PIT4"
"1597",736880,25.333,158.49,"PIT4"
"1598",736880,25.335,158.5,"PIT4"
"1599",736880,25.337,158.51,"PIT4"
"1600",736880,25.338,158.51,"PIT4"
"1601",736880,25.339,158.52,"PIT4"
"1602",736880,25.341,158.53,"PIT4"
"1603",736880,25.342,158.53,"PIT4"
"1604",736880,25.343,158.54,"PIT4"
"1605",736880,25.345,158.55,"PIT4"
"1606",736880,25.346,158.56,"PIT4"
"1607",736880,25.352,158.58,"PIT4"
"1608",736880,25.356,158.59,"PIT4"
"1609",736880,25.36,158.6,"PIT4"
"1610",736880,25.365,158.61,"PIT4"
"1611",736880,25.369,158.61,"PIT4"
"1612",736880,25.374,158.62,"PIT4"
"1613",736880,25.378,158.63,"PIT4"
"1614",736880,25.383,158.63,"PIT4"
"1615",736880,25.388,158.64,"PIT4"
"1616",736880,25.393,158.64,"PIT4"
"1617",736880,25.397,158.65,"PIT4"
"1618",736880,25.4,158.65,"PIT4"
"1619",736880,25.403,158.66,"PIT4"
"1620",736880,25.406,158.66,"PIT4"
"1621",736880,25.408,158.66,"PIT4"
"1622",736880,25.41,158.67,"PIT4"
"1623",736880,25.412,158.67,"PIT4"
"1624",736880,25.413,158.68,"PIT4"
"1625",736880,25.413,158.68,"PIT4"
"1626",736880,25.412,158.69,"PIT4"
"1627",736880,25.412,158.69,"PIT4"
"1628",736880,25.411,158.7,"PIT4"
"1629",736880,25.411,158.7,"PIT4"
"1630",736880,25.411,158.71,"PIT4"
"1631",736880,25.411,158.72,"PIT4"
"1632",736880,25.411,158.72,"PIT4"
"1633",736880,25.411,158.73,"PIT4"
"1634",736880,25.413,158.74,"PIT4"
"1635",736880,25.414,158.75,"PIT4"
"1636",736880,25.416,158.75,"PIT4"
"1637",736880,25.418,158.76,"PIT4"
"1638",736880,25.42,158.77,"PIT4"
"1639",736880,25.422,158.78,"PIT4"
"1640",736880,25.423,158.78,"PIT4"
"1641",736880,25.425,158.79,"PIT4"
"1642",736880,25.427,158.8,"PIT4"
"1643",736880,25.429,158.8,"PIT4"
"1644",736880,25.431,158.81,"PIT4"
"1645",736880,25.434,158.82,"PIT4"
"1646",736880,25.435,158.82,"PIT4"
"1647",736880,25.437,158.83,"PIT4"
"1648",736880,25.438,158.84,"PIT4"
"1649",736880,25.44,158.85,"PIT4"
"1650",736880,25.442,158.85,"PIT4"
"1651",736880,25.444,158.86,"PIT4"
"1652",736880,25.446,158.86,"PIT4"
"1653",736880,25.448,158.87,"PIT4"
"1654",736880,25.45,158.88,"PIT4"
"1655",736880,25.453,158.88,"PIT4"
"1656",736880,25.456,158.89,"PIT4"
"1657",736880,25.46,158.9,"PIT4"
"1658",736880,25.464,158.9,"PIT4"
"1659",736880,25.467,158.91,"PIT4"
"1660",736880,25.47,158.91,"PIT4"
"1661",736880,25.473,158.92,"PIT4"
"1662",736880,25.476,158.92,"PIT4"
"1663",736880,25.479,158.93,"PIT4"
"1664",736880,25.481,158.93,"PIT4"
"1665",736880,25.483,158.94,"PIT4"
"1666",736880,25.485,158.94,"PIT4"
"1667",736880,25.487,158.95,"PIT4"
"1668",736880,25.489,158.95,"PIT4"
"1669",736880,25.491,158.96,"PIT4"
"1670",736880,25.493,158.96,"PIT4"
"1671",736880,25.494,158.97,"PIT4"
"1672",736880,25.496,158.97,"PIT4"
"1673",736880,25.497,158.98,"PIT4"
"1674",736880,25.498,158.98,"PIT4"
"1675",736880,25.499,158.98,"PIT4"
"1676",736880,25.5,158.99,"PIT4"
"1677",736880,25.501,158.99,"PIT4"
"1678",736880,25.502,159,"PIT4"
"1679",736880,25.503,159,"PIT4"
"1680",736880,25.503,159,"PIT4"
"1681",736880,25.503,159.01,"PIT4"
"1682",736880,25.503,159.01,"PIT4"
"1683",736880,25.503,159.02,"PIT4"
"1684",736880,25.504,159.02,"PIT4"
"1685",736880,25.504,159.03,"PIT4"
"1686",736880,25.505,159.03,"PIT4"
"1687",736880,25.505,159.04,"PIT4"
"1688",736880,25.505,159.04,"PIT4"
"1689",736880,25.506,159.05,"PIT4"
"1690",736880,25.506,159.05,"PIT4"
"1691",736880,25.507,159.06,"PIT4"
"1692",736880,25.509,159.07,"PIT4"
"1693",736880,25.51,159.07,"PIT4"
"1694",736880,25.512,159.08,"PIT4"
"1695",736880,25.513,159.08,"PIT4"
"1696",736880,25.514,159.09,"PIT4"
"1697",736880,25.516,159.09,"PIT4"
"1698",736880,25.518,159.1,"PIT4"
"1699",736880,25.52,159.11,"PIT4"
"1700",736880,25.523,159.11,"PIT4"
"1701",736880,25.525,159.12,"PIT4"
"1702",736880,25.528,159.12,"PIT4"
"1703",736880,25.53,159.13,"PIT4"
"1704",736880,25.532,159.13,"PIT4"
"1705",736880,25.534,159.14,"PIT4"
"1706",736880,25.536,159.14,"PIT4"
"1707",736880,25.538,159.15,"PIT4"
"1708",736880,25.539,159.15,"PIT4"
"1709",736880,25.541,159.16,"PIT4"
"1710",736880,25.543,159.16,"PIT4"
"1711",736880,25.544,159.16,"PIT4"
"1712",736880,25.546,159.17,"PIT4"
"1713",736880,25.548,159.17,"PIT4"
"1714",736880,25.55,159.17,"PIT4"
"1715",736880,25.553,159.18,"PIT4"
"1716",736880,25.554,159.18,"PIT4"
"1717",736880,25.556,159.18,"PIT4"
"1718",736880,25.558,159.19,"PIT4"
"1719",736880,25.559,159.19,"PIT4"
"1720",736880,25.56,159.19,"PIT4"
"1721",736880,25.561,159.2,"PIT4"
"1722",736880,25.561,159.2,"PIT4"
"1723",736880,25.562,159.2,"PIT4"
"1724",736880,25.562,159.21,"PIT4"
"1725",736880,25.563,159.21,"PIT4"
"1726",736880,25.563,159.21,"PIT4"
"1727",736880,25.563,159.22,"PIT4"
"1728",736880,25.563,159.22,"PIT4"
"1729",736880,25.563,159.22,"PIT4"
"1730",736880,25.563,159.23,"PIT4"
"1731",736880,25.562,159.23,"PIT4"
"1732",736880,25.561,159.24,"PIT4"
"1733",736880,25.561,159.24,"PIT4"
"1734",736880,25.561,159.24,"PIT4"
"1735",736880,25.561,159.25,"PIT4"
"1736",736880,25.56,159.25,"PIT4"
"1737",736880,25.561,159.26,"PIT4"
"1738",736880,25.561,159.26,"PIT4"
"1739",736880,25.561,159.27,"PIT4"
"1740",736880,25.563,159.27,"PIT4"
"1741",736880,25.564,159.28,"PIT4"
"1742",736880,25.565,159.28,"PIT4"
"1743",736880,25.567,159.29,"PIT4"
"1744",736880,25.568,159.29,"PIT4"
"1745",736880,25.569,159.3,"PIT4"
"1746",736880,25.571,159.3,"PIT4"
"1747",736880,25.573,159.31,"PIT4"
"1748",736880,25.575,159.31,"PIT4"
"1749",736880,25.577,159.32,"PIT4"
"1750",736880,25.579,159.32,"PIT4"
"1751",736880,25.581,159.32,"PIT4"
"1752",736880,25.582,159.33,"PIT4"
"1753",736880,25.583,159.33,"PIT4"
"1754",736880,25.584,159.33,"PIT4"
"1755",736880,25.585,159.33,"PIT4"
"1756",736880,25.586,159.34,"PIT4"
"1757",736880,25.586,159.34,"PIT4"
"1758",736880,25.586,159.34,"PIT4"
"1759",736880,25.586,159.34,"PIT4"
"1760",736880,25.586,159.35,"PIT4"
"1761",736880,25.586,159.35,"PIT4"
"1762",736880,25.586,159.35,"PIT4"
"1763",736880,25.587,159.36,"PIT4"
"1764",736880,25.587,159.36,"PIT4"
"1765",736880,25.588,159.37,"PIT4"
"1766",736880,25.589,159.37,"PIT4"
"1767",736880,25.59,159.38,"PIT4"
"1768",736880,25.59,159.38,"PIT4"
"1769",736880,25.59,159.38,"PIT4"
"1770",736880,25.59,159.39,"PIT4"
"1771",736880,25.59,159.39,"PIT4"
"1772",736880,25.59,159.39,"PIT4"
"1773",736880,25.59,159.4,"PIT4"
"1774",736880,25.589,159.4,"PIT4"
"1775",736880,25.589,159.4,"PIT4"
"1776",736880,25.589,159.4,"PIT4"
"1777",736880,25.589,159.41,"PIT4"
"1778",736880,25.589,159.41,"PIT4"
"1779",736880,25.589,159.41,"PIT4"
"1780",736880,25.589,159.42,"PIT4"
"1781",736880,25.589,159.42,"PIT4"
"1782",736880,25.589,159.42,"PIT4"
"1783",736880,25.59,159.43,"PIT4"
"1784",736880,25.59,159.43,"PIT4"
"1785",736880,25.59,159.43,"PIT4"
"1786",736880,25.591,159.44,"PIT4"
"1787",736880,25.591,159.44,"PIT4"
"1788",736880,25.591,159.44,"PIT4"
"1789",736880,25.59,159.45,"PIT4"
"1790",736880,25.59,159.46,"PIT4"
"1791",736880,25.59,159.46,"PIT4"
"1792",736880,25.59,159.46,"PIT4"
"1793",736880,25.59,159.47,"PIT4"
"1794",736880,25.591,159.47,"PIT4"
"1795",736880,25.592,159.48,"PIT4"
"1796",736880,25.594,159.48,"PIT4"
"1797",736880,25.594,159.48,"PIT4"
"1798",736880,25.595,159.49,"PIT4"
"1799",736880,25.596,159.49,"PIT4"
"1800",736880,25.596,159.49,"PIT4"
"1801",736880,25.596,159.5,"PIT4"
"1802",736880,25.596,159.5,"PIT4"
"1803",736880,25.596,159.5,"PIT4"
"1804",736880,25.597,159.51,"PIT4"
"1805",736880,25.597,159.51,"PIT4"
"1806",736880,25.597,159.51,"PIT4"
"1807",736880,25.598,159.51,"PIT4"
"1808",736880,25.598,159.52,"PIT4"
"1809",736880,25.598,159.52,"PIT4"
"1810",736880,25.598,159.52,"PIT4"
"1811",736880,25.597,159.52,"PIT4"
"1812",736880,25.596,159.53,"PIT4"
"1813",736880,25.596,159.53,"PIT4"
"1814",736880,25.595,159.53,"PIT4"
"1815",736880,25.594,159.54,"PIT4"
"1816",736880,25.593,159.54,"PIT4"
"1817",736880,25.592,159.54,"PIT4"
"1818",736880,25.591,159.54,"PIT4"
"1819",736880,25.591,159.55,"PIT4"
"1820",736880,25.591,159.55,"PIT4"
"1821",736880,25.591,159.55,"PIT4"
"1822",736880,25.591,159.56,"PIT4"
"1823",736880,25.591,159.56,"PIT4"
"1824",736880,25.591,159.56,"PIT4"
"1825",736880,25.592,159.56,"PIT4"
"1826",736880,25.592,159.57,"PIT4"
"1827",736880,25.592,159.57,"PIT4"
"1828",736880,25.592,159.57,"PIT4"
"1829",736880,25.592,159.57,"PIT4"
"1830",736880,25.592,159.58,"PIT4"
"1831",736880,25.591,159.58,"PIT4"
"1832",736880,25.59,159.58,"PIT4"
"1833",736880,25.589,159.59,"PIT4"
"1834",736880,25.588,159.59,"PIT4"
"1835",736880,25.588,159.59,"PIT4"
"1836",736880,25.588,159.6,"PIT4"
"1837",736880,25.588,159.6,"PIT4"
"1838",736880,25.589,159.6,"PIT4"
"1839",736880,25.589,159.6,"PIT4"
"1840",736880,25.59,159.61,"PIT4"
"1841",736880,25.591,159.61,"PIT4"
"1842",736880,25.591,159.61,"PIT4"
"1843",736880,25.592,159.62,"PIT4"
"1844",736880,25.593,159.62,"PIT4"
"1845",736880,25.593,159.62,"PIT4"
"1846",736880,25.594,159.63,"PIT4"
"1847",736880,25.594,159.63,"PIT4"
"1848",736880,25.593,159.63,"PIT4"
"1849",736880,25.593,159.63,"PIT4"
"1850",736880,25.592,159.64,"PIT4"
"1851",736880,25.591,159.64,"PIT4"
"1852",736880,25.59,159.64,"PIT4"
"1853",736880,25.589,159.64,"PIT4"
"1854",736880,25.588,159.65,"PIT4"
"1855",736880,25.587,159.65,"PIT4"
"1856",736880,25.586,159.65,"PIT4"
"1857",736880,25.584,159.65,"PIT4"
"1858",736880,25.583,159.65,"PIT4"
"1859",736880,25.582,159.66,"PIT4"
"1860",736880,25.581,159.66,"PIT4"
"1861",736880,25.579,159.67,"PIT4"
"1862",736880,25.578,159.67,"PIT4"
"1863",736880,25.578,159.67,"PIT4"
"1864",736880,25.577,159.68,"PIT4"
"1865",736880,25.578,159.68,"PIT4"
"1866",736880,25.578,159.68,"PIT4"
"1867",736880,25.579,159.69,"PIT4"
"1868",736880,25.58,159.69,"PIT4"
"1869",736880,25.58,159.69,"PIT4"
"1870",736880,25.581,159.7,"PIT4"
"1871",736880,25.581,159.7,"PIT4"
"1872",736880,25.581,159.7,"PIT4"
"1873",736880,25.581,159.7,"PIT4"
"1874",736880,25.582,159.71,"PIT4"
"1875",736880,25.583,159.71,"PIT4"
"1876",736880,25.583,159.71,"PIT4"
"1877",736880,25.584,159.71,"PIT4"
"1878",736880,25.584,159.72,"PIT4"
"1879",736890,25.585,159.72,"PIT4"
"1880",736890,25.586,159.72,"PIT4"
"1881",736890,25.586,159.72,"PIT4"
"1882",736890,25.586,159.72,"PIT4"
"1883",736890,25.586,159.73,"PIT4"
"1884",736890,25.586,159.73,"PIT4"
"1885",736890,25.586,159.73,"PIT4"
"1886",736890,25.585,159.74,"PIT4"
"1887",736890,25.585,159.74,"PIT4"
"1888",736890,25.585,159.74,"PIT4"
"1889",736890,25.585,159.74,"PIT4"
"1890",736890,25.585,159.74,"PIT4"
"1891",736890,25.585,159.75,"PIT4"
"1892",736890,25.585,159.75,"PIT4"
"1893",736890,25.584,159.75,"PIT4"
"1894",736890,25.582,159.75,"PIT4"
"1895",736890,25.581,159.75,"PIT4"
"1896",736890,25.58,159.76,"PIT4"
"1897",736890,25.58,159.76,"PIT4"
"1898",736890,25.578,159.76,"PIT4"
"1899",736890,25.577,159.77,"PIT4"
"1900",736890,25.575,159.77,"PIT4"
"1901",736890,25.574,159.77,"PIT4"
"1902",736890,25.573,159.77,"PIT4"
"1903",736890,25.572,159.78,"PIT4"
"1904",736890,25.57,159.78,"PIT4"
"1905",736890,25.569,159.78,"PIT4"
"1906",736890,25.568,159.79,"PIT4"
"1907",736890,25.567,159.79,"PIT4"
"1908",736890,25.566,159.79,"PIT4"
"1909",736890,25.566,159.8,"PIT4"
"1910",736890,25.567,159.8,"PIT4"
"1911",736890,25.568,159.81,"PIT4"
"1912",736890,25.569,159.81,"PIT4"
"1913",736890,25.569,159.81,"PIT4"
"1914",736890,25.57,159.82,"PIT4"
"1915",736890,25.571,159.82,"PIT4"
"1916",736890,25.572,159.82,"PIT4"
"1917",736890,25.573,159.83,"PIT4"
"1918",736890,25.574,159.83,"PIT4"
"1919",736890,25.575,159.83,"PIT4"
"1920",736890,25.576,159.83,"PIT4"
"1921",736890,25.577,159.84,"PIT4"
"1922",736890,25.578,159.84,"PIT4"
"1923",736890,25.578,159.84,"PIT4"
"1924",736890,25.579,159.84,"PIT4"
"1925",736890,25.579,159.84,"PIT4"
"1926",736890,25.579,159.84,"PIT4"
"1927",736890,25.58,159.84,"PIT4"
"1928",736890,25.58,159.84,"PIT4"
"1929",736890,25.581,159.85,"PIT4"
"1930",736890,25.581,159.85,"PIT4"
"1931",736890,25.581,159.85,"PIT4"
"1932",736890,25.581,159.85,"PIT4"
"1933",736890,25.582,159.85,"PIT4"
"1934",736890,25.582,159.85,"PIT4"
"1935",736890,25.582,159.85,"PIT4"
"1936",736890,25.582,159.85,"PIT4"
"1937",736890,25.582,159.86,"PIT4"
"1938",736890,25.581,159.86,"PIT4"
"1939",736890,25.58,159.86,"PIT4"
"1940",736890,25.577,159.86,"PIT4"
"1941",736890,25.575,159.87,"PIT4"
"1942",736890,25.573,159.87,"PIT4"
"1943",736890,25.571,159.87,"PIT4"
"1944",736890,25.57,159.87,"PIT4"
"1945",736890,25.569,159.88,"PIT4"
"1946",736890,25.568,159.88,"PIT4"
"1947",736890,25.567,159.88,"PIT4"
"1948",736890,25.566,159.88,"PIT4"
"1949",736890,25.565,159.89,"PIT4"
"1950",736890,25.564,159.89,"PIT4"
"1951",736890,25.562,159.89,"PIT4"
"1952",736890,25.56,159.89,"PIT4"
"1953",736890,25.559,159.9,"PIT4"
"1954",736890,25.557,159.9,"PIT4"
"1955",736890,25.556,159.91,"PIT4"
"1956",736890,25.555,159.91,"PIT4"
"1957",736890,25.555,159.92,"PIT4"
"1958",736890,25.556,159.92,"PIT4"
"1959",736890,25.557,159.93,"PIT4"
"1960",736890,25.559,159.93,"PIT4"
"1961",736890,25.561,159.94,"PIT4"
"1962",736890,25.563,159.94,"PIT4"
"1963",736890,25.566,159.94,"PIT4"
"1964",736890,25.568,159.95,"PIT4"
"1965",736890,25.57,159.95,"PIT4"
"1966",736890,25.572,159.95,"PIT4"
"1967",736890,25.573,159.95,"PIT4"
"1968",736890,25.574,159.95,"PIT4"
"1969",736890,25.576,159.95,"PIT4"
"1970",736890,25.577,159.95,"PIT4"
"1971",736890,25.577,159.95,"PIT4"
"1972",736890,25.578,159.95,"PIT4"
"1973",736890,25.578,159.95,"PIT4"
"1974",736890,25.579,159.95,"PIT4"
"1975",736890,25.578,159.95,"PIT4"
"1976",736890,25.578,159.95,"PIT4"
"1977",736890,25.578,159.95,"PIT4"
"1978",736890,25.578,159.96,"PIT4"
"1979",736890,25.577,159.96,"PIT4"
"1980",736890,25.577,159.96,"PIT4"
"1981",736890,25.576,159.96,"PIT4"
"1982",736890,25.575,159.96,"PIT4"
"1983",736890,25.575,159.96,"PIT4"
"1984",736890,25.574,159.96,"PIT4"
"1985",736890,25.573,159.97,"PIT4"
"1986",736890,25.571,159.97,"PIT4"
"1987",736890,25.57,159.97,"PIT4"
"1988",736890,25.568,159.97,"PIT4"
"1989",736890,25.566,159.97,"PIT4"
"1990",736890,25.564,159.98,"PIT4"
"1991",736890,25.562,159.98,"PIT4"
"1992",736890,25.56,159.98,"PIT4"
"1993",736890,25.557,159.98,"PIT4"
"1994",736890,25.554,159.98,"PIT4"
"1995",736890,25.551,159.99,"PIT4"
"1996",736890,25.549,159.99,"PIT4"
"1997",736890,25.547,159.99,"PIT4"
"1998",736890,25.545,160,"PIT4"
"1999",736890,25.544,160,"PIT4"
"2000",736890,25.543,160.01,"PIT4"
"2001",736890,25.542,160.02,"PIT4"
"2002",736890,25.543,160.02,"PIT4"
"2003",736890,25.544,160.03,"PIT4"
"2004",736890,25.545,160.03,"PIT4"
"2005",736890,25.547,160.04,"PIT4"
"2006",736890,25.55,160.04,"PIT4"
"2007",736890,25.552,160.04,"PIT4"
"2008",736890,25.554,160.05,"PIT4"
"2009",736890,25.557,160.05,"PIT4"
"2010",736890,25.559,160.05,"PIT4"
"2011",736890,25.561,160.05,"PIT4"
"2012",736890,25.563,160.05,"PIT4"
"2013",736890,25.565,160.05,"PIT4"
"2014",736890,25.566,160.05,"PIT4"
"2015",736890,25.567,160.05,"PIT4"
"2016",736890,25.567,160.05,"PIT4"
"2017",736890,25.568,160.05,"PIT4"
"2018",736890,25.568,160.05,"PIT4"
"2019",736890,25.567,160.05,"PIT4"
"2020",736890,25.567,160.05,"PIT4"
"2021",736890,25.566,160.05,"PIT4"
"2022",736890,25.566,160.06,"PIT4"
"2023",736890,25.566,160.06,"PIT4"
"2024",736890,25.566,160.06,"PIT4"
"2025",736890,25.565,160.06,"PIT4"
"2026",736890,25.564,160.06,"PIT4"
"2027",736890,25.564,160.07,"PIT4"
"2028",736890,25.563,160.07,"PIT4"
"2029",736890,25.563,160.07,"PIT4"
"2030",736890,25.562,160.07,"PIT4"
"2031",736890,25.562,160.08,"PIT4"
"2032",736890,25.561,160.08,"PIT4"
"2033",736890,25.56,160.08,"PIT4"
"2034",736890,25.559,160.08,"PIT4"
"2035",736890,25.557,160.08,"PIT4"
"2036",736890,25.556,160.08,"PIT4"
"2037",736890,25.555,160.08,"PIT4"
"2038",736890,25.553,160.08,"PIT4"
"2039",736890,25.55,160.09,"PIT4"
"2040",736890,25.547,160.09,"PIT4"
"2041",736890,25.544,160.09,"PIT4"
"2042",736890,25.541,160.09,"PIT4"
"2043",736890,25.538,160.1,"PIT4"
"2044",736890,25.536,160.1,"PIT4"
"2045",736890,25.534,160.11,"PIT4"
"2046",736890,25.534,160.11,"PIT4"
"2047",736890,25.533,160.11,"PIT4"
"2048",736890,25.533,160.12,"PIT4"
"2049",736890,25.534,160.12,"PIT4"
"2050",736890,25.534,160.13,"PIT4"
"2051",736890,25.535,160.13,"PIT4"
"2052",736890,25.536,160.14,"PIT4"
"2053",736890,25.537,160.14,"PIT4"
"2054",736890,25.538,160.14,"PIT4"
"2055",736890,25.54,160.15,"PIT4"
"2056",736890,25.542,160.15,"PIT4"
"2057",736890,25.544,160.15,"PIT4"
"2058",736890,25.546,160.15,"PIT4"
"2059",736890,25.547,160.15,"PIT4"
"2060",736890,25.548,160.15,"PIT4"
"2061",736890,25.548,160.15,"PIT4"
"2062",736890,25.547,160.15,"PIT4"
"2063",736890,25.546,160.15,"PIT4"
"2064",736890,25.545,160.15,"PIT4"
"2065",736890,25.541,160.15,"PIT4"
"2066",736890,25.538,160.15,"PIT4"
